Fri 2023-05-26 00:00:00; 78
Fri 2023-05-26 01:00:00; 49
Fri 2023-05-26 02:00:00; 61
Fri 2023-05-26 03:00:00; 73
Fri 2023-05-26 04:00:00; 49
Fri 2023-05-26 05:00:00; 34
Fri 2023-05-26 06:00:00; 52
Fri 2023-05-26 07:00:00; 39
Fri 2023-05-26 08:00:00; 29
Fri 2023-05-26 09:00:00; 62
Fri 2023-05-26 10:00:00; 80
Fri 2023-05-26 11:00:00; 44
Fri 2023-05-26 12:00:00; 45
Fri 2023-05-26 13:00:00; 49
Fri 2023-05-26 14:00:00; 50
Fri 2023-05-26 15:00:00; 49
Fri 2023-05-26 16:00:00; 54
Fri 2023-05-26 17:00:00; 44
Fri 2023-05-26 18:00:00; 65
Fri 2023-05-26 19:00:00; 42
Fri 2023-05-26 20:00:00; 47
Fri 2023-05-26 21:00:00; 63
Fri 2023-05-26 22:00:00; 76
Fri 2023-05-26 23:00:00; 71
