Fri 2023-04-28 01:00:00; 53
Fri 2023-04-28 02:00:00; 53
Fri 2023-04-28 03:00:00; 45
Fri 2023-04-28 04:00:00; 76
Fri 2023-04-28 05:00:00; 66
Fri 2023-04-28 06:00:00; 58
Fri 2023-04-28 07:00:00; 59
Fri 2023-04-28 08:00:00; 78
Fri 2023-04-28 09:00:00; 79
Fri 2023-04-28 10:00:00; 56
Fri 2023-04-28 11:00:00; 41
Fri 2023-04-28 12:00:00; 76
Fri 2023-04-28 13:00:00; 52
Fri 2023-04-28 14:00:00; 42
Fri 2023-04-28 15:00:00; 54
Fri 2023-04-28 16:00:00; 73
Fri 2023-04-28 17:00:00; 70
Fri 2023-04-28 18:00:00; 72
Fri 2023-04-28 19:00:00; 77
Fri 2023-04-28 20:00:00; 33
Fri 2023-04-28 21:00:00; 30
Fri 2023-04-28 22:00:00; 25
Fri 2023-04-28 23:00:00; 55
Sat 2023-04-29 00:00:00; 45
