Thu 2022-12-22 00:00:00; 83
Thu 2022-12-22 01:00:00; 70
Thu 2022-12-22 02:00:00; 79
Thu 2022-12-22 03:00:00; 59
Thu 2022-12-22 04:00:00; 34
Thu 2022-12-22 05:00:00; 41
Thu 2022-12-22 06:00:00; 60
Thu 2022-12-22 07:00:00; 41
Thu 2022-12-22 08:00:00; 79
Thu 2022-12-22 09:00:00; 53
Thu 2022-12-22 10:00:00; 40
Thu 2022-12-22 11:00:00; 66
Thu 2022-12-22 12:00:00; 15
Thu 2022-12-22 13:00:00; 48
Thu 2022-12-22 14:00:00; 48
Thu 2022-12-22 15:00:00; 72
Thu 2022-12-22 16:00:00; 61
Thu 2022-12-22 17:00:00; 72
Thu 2022-12-22 18:00:00; 50
Thu 2022-12-22 19:00:00; 59
Thu 2022-12-22 20:00:00; 50
Thu 2022-12-22 21:00:00; 44
Thu 2022-12-22 22:00:00; 66
Thu 2022-12-22 23:00:00; 65
